user_id,episode_id,cpt,created_at,updated_at
4524940,4145291,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4157318,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4159118,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4164049,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4164050,1,2018-02-08 13:42:07 +0000 UTC,2018-02-08 13:42:07 +0000 UTC
4524940,4307741,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4339517,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4339518,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4354293,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4354294,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4354295,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4354296,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4364463,1,2018-02-08 13:42:08 +0000 UTC,2018-02-08 13:42:08 +0000 UTC
4524940,4392165,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460000,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460002,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460003,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460004,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460005,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460007,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460008,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460009,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
4524940,4460011,1,2019-03-29 08:50:27 +0000 UTC,2019-03-29 08:50:27 +0000 UTC
